fecha_despacho_efectivo,fecha_despacho_programado,despacho_confirmado,fecha_despacho_difiere_de_programado,distrito_nombre,producto_despachado,cantidad_despachada,unidad,cliente,placa_despacho,familia,familia_codigo,ambito,fecha_despacho_efectivo_hora
2026-09-14,2026-09-14,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,35000.0,L,PUERTO S.R.L.,440-CXG,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-14T16:56:59.200000+00:00
2026-09-14,2026-09-14,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,10000.0,L,GASOLINERIA KINKO S.R.L.,5248-AEB,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-14T16:42:56.407000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,20000.0,L,SURTIDOR GUAPOMO S.R.L.,461-TYK,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T23:25:17.137000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,SURTIDOR GUAPOMO S.R.L.,461-TYK,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T23:25:17.137000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,20000.0,L,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",3452-SKB,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-12T23:22:45.253000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,"ESTACIÓN DE SERVICIO ""EL MANA"" S.R.L.",3452-SKB,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T23:22:45.253000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,6679-CEP,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T23:20:23.570000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,20000.0,L,"ESTACION DE SERVICIO ""GASOBOL""",5178-DGT,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T23:19:43.373000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,"ESTACION DE SERVICIO ""GASOBOL""",5178-DGT,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T23:19:43.373000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,20000.0,L,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,2381-UNG,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T23:12:14.480000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,E°S° CIRO ROMERO ESTRADA- ROMERO ESTRADA CIRO,2381-UNG,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T23:12:14.480000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,20000.0,L,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,376-ZEP,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T23:01:08.157000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,ESTACION DE SERVICIO CASIRIGEOPETROL S.R.L.,376-ZEP,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T23:01:08.157000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,15000.0,L,"EST. DE SERVICIO ""EL CHIQUITANO""",531-CXH,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T21:18:50.990000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,"EST. DE SERVICIO ""EL CHIQUITANO""",531-CXH,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T21:18:50.990000+00:00
2026-09-12,2026-09-11,True,True,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,5000.0,L,"EST. DE SERVICIO ""EL CHIQUITANO""",531-CXH,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T21:18:50.990000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,20000.0,L,"ESTACION DE SERVICIO ""GEOPETROL""",864-YAL,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T20:15:44.807000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,"ESTACION DE SERVICIO ""GEOPETROL""",864-YAL,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T20:15:44.807000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL NACIONAL EESS,25000.0,L,E° S° SAN IGNACIO DE VELASCO,1278-CKD,Diesel Oil Nacional,DIESEL_NACIONAL,,2026-09-12T20:00:32.850000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,GASOLINA ESPECIAL EESS,5000.0,L,E° S° SAN IGNACIO DE VELASCO,1278-CKD,Gasolina Especial,GASOLINA_ESPECIAL,,2026-09-12T20:00:32.850000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,20000.0,L,E°S° BIANCA-MARIA MAGDALENA GUTIERREZ GONZALES,6679-CEP,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-12T12:35:17.457000+00:00
2026-09-12,2026-09-12,True,False,Zona Comercial San Jose de Chiquitos,DIESEL OIL IMPORTADO EESS,35000.0,L,GASOLINERIA KINKO S.R.L.,5248-AEB,Diesel Oil Importado,DIESEL_IMPORTADO,,2026-09-12T11:36:24.800000+00:00
